#chrom	start	end	freq
chr14	98997752	98998114	0.0207
chr14	99502095	99505490	0.0157
chr14	99503901	99505388	0.089
chr14	99637645	99642792	0.0309
chr14	99640536	99642292	0.0247
chr14	100277480	100279029	0.0089
chr14	100427118	100430264	0.0273
chr14	100427794	100429431	0.1559
chr14	100744034	100744946	0.275
chr14	100844997	100845369	0.7756
chr14	101012616	101012792	0.0206
chr14	101110277	101110814	0.0062
chr14	101148048	101154072	0.006
chr14	101151892	101153042	0.2156
chr14	101151972	101154072	0.0052
chr14	101172001	101172572	0.0093
chr14	101335137	101337709	1
chr14	101486093	101487628	0.0488
chr14	101504330	101505201	0.0515
chr14	101662646	101663479	0.1546
chr14	101662913	101663006	0.0167
chr14	101990687	101991381	0.0069
chr14	102073958	102074203	0.0356
chr14	102178144	102180104	0.1695
chr14	102247701	102250000	1
chr14	102390140	102390267	0.0536
chr14	102572947	102576417	0.0117
chr14	102636954	102639843	0.0168
chr14	102783694	102792301	0.0286
chr14	102876563	102878120	0.0386
chr14	102950245	102951313	0.009
chr14	103002094	103003605	0.0312
chr14	103242725	103244606	0.0143
chr14	103546574	103550245	0.0571
chr14	103575184	103576818	1
chr14	103575414	103576166	0.1031
chr14	103598074	103598600	0.3402
chr14	103598320	103598405	0.0051
chr14	103659264	103664620	0.0156
chr14	103764021	103764125	0.0192
chr14	103838462	103838651	0.0206
chr14	103988029	103989824	0.0091
chr14	104075799	104077574	0.0303
chr14	104136357	104138244	0.0062
chr14	104465980	104466161	0.1962
chr14	104541939	104542378	0.0206
chr14	104631474	104631972	0.0161
chr14	104674477	104675007	0.007
chr14	104691397	104692043	0.1959
chr14	104691675	104692046	0.0167
chr14	104716917	104718536	0.0091
chr14	104755600	104755959	0.1146
chr14	104765132	104765773	0.0515
chr14	104791375	104791956	0.0182
chr14	104841466	104842034	0.0412
chr14	104895991	104897845	0.0488
chr14	104896872	104897161	0.0087
chr14	104938041	104938759	0.1959
chr14	104992511	104992786	0.1856
chr14	105186730	105186937	0.0206
chr14	105273687	105275443	0.0365
chr14	105273889	105274874	0.024
chr14	105273698	105274800	0.1174
chr14	105292966	105293527	0.0876
chr14	105293174	105293371	0.225
chr14	105293161	105293515	0.0382
chr14	105331121	105332456	0.0065
chr14	105350145	105351692	0.0265
chr14	105371201	105373700	0.0732
chr14	105371355	105371992	0.0206
chr14	105407011	105420097	0.433
chr14	105400671	105421617	0.0075
chr14	105408811	105420215	0.0058
chr14	105411552	105419762	0.0309
chr14	105415167	105418660	0.1057
chr14	105415697	105417270	0.0206
chr14	105416851	105418395	0.332
chr14	105506245	105507628	0.3579
chr14	105576358	105579726	0.0921
chr14	105695412	105707679	0.024
chr14	105695412	105707679	0.1471
chr14	105742097	105742647	0.0206
chr14	105780506	105781605	0.0127
chr14	105780479	105781677	0.0052
chr14	105940019	105954856	0.0326
chr14	105940481	105941616	0.0227
chr14	105987027	105987772	0.0053
chr14	105987027	105987772	0.0136
chr14	105992401	106083160	0.0052
chr14	106020507	106083160	0.0132
chr14	106029637	106173601	0.0215
chr14	106047373	106047645	0.0127
chr14	106034928	106169056	0.0079
chr14	106055703	106056120	0.0556
chr14	106074081	106134625	0.0732
chr14	106066819	106100120	0.0094
chr14	106065419	106233921	0.0079
chr14	106083669	106084369	0.1237
chr14	106080666	106108530	0.6476
chr14	106067618	106133064	0.0231
chr14	106054854	106242558	0.0079
chr14	106094094	106094985	0.1397
chr14	106094701	106115510	0.0515
chr14	106102175	106102267	0.0167
chr14	106118172	106145752	0.023
chr14	106118172	106153134	0.0824
chr14	106112840	106222816	0.0338
chr14	106143006	106243512	0.0071
chr14	106171601	106228492	0.0474
chr14	106176652	106262687	0.0088
chr14	106183685	106185261	0.0188
chr14	106184179	106185229	0.0789
chr14	106190011	106244376	0.0156
chr14	106197630	106239250	0.0123
chr14	106204553	106206353	0.0286
chr14	106204561	106205784	0.0051
chr14	106179242	106380222	0.0795
chr14	106210735	106213155	0.0066
chr14	106246290	106326856	0.0066
chr14	106068764	107285437	0.0064
chr14	106194465	106899485	0.0349
chr14	106326051	106394500	0.2107
chr14	106330194	106330829	0.1286
chr14	106317626	106368507	0.1621
chr14	106329432	106350733	0.4958
chr14	106331964	106387766	0.2745
chr14	106344229	106363824	0.0086
chr14	106347893	106377705	0.0956
chr14	106354245	106363817	0.0129
chr14	106359224	106370659	0.125
chr14	106361480	106378802	0.1145
chr14	106351870	106396479	0.0283
chr14	106370161	106373946	0.0968
chr14	106370629	106383000	0.0417
chr14	106395897	106410918	0.1625
chr14	106415119	106415235	0.0058
chr14	106448615	106451012	0.1574
chr14	106468030	106484652	0.042
chr14	106468030	106934536	0.0169
chr14	106483723	106508515	0.1693
chr14	106484045	106787606	0.0288
chr14	106455941	106863514	0.0225
chr14	106519051	106574560	0.0078
chr14	106530364	106571597	0.09
chr14	106519051	106611553	0.0059
chr14	106534144	106569463	0.0434
chr14	106547314	106569463	0.0643
chr14	106569451	106716892	0.0083
chr14	106704996	106725824	0.0073
chr14	106712938	106729523	0.0495
chr14	106715078	106730331	0.0059
chr14	106720470	106728149	0.016
chr14	106713724	106802041	0.0074
chr14	106713724	106784292	0.0143
chr14	106709585	106863514	0.0053
chr14	106745675	106783092	0.0106
chr14	106776973	106812048	0.0326
chr14	106781114	106829578	0.0357
chr14	106781142	106826112	0.0179
chr14	106777972	106807646	0.0054
chr14	106789023	106790130	0.8367
chr14	106792401	106808340	0.0067
chr14	106791407	106815943	0.0089
chr14	106795391	106828331	0.0266
chr14	106801315	106815376	0.0345
chr14	106801315	106815481	0.1039
chr14	106806557	106826216	0.0052
chr14	106822445	106855292	0.011
chr14	106826011	106851172	0.1217
chr14	106853415	106883080	0.0123
chr14	106863598	106876900	0.0166
chr14	106852770	106927582	0.1299
chr14	106859046	106960231	0.009
chr14	106873236	106877502	0.0076
chr14	106872050	106919015	0.0227
chr14	106889367	106913014	0.0057
chr14	106889367	106926311	0.0723
chr14	106887640	106948556	0.0071
chr14	106913014	106935690	0.0136
chr14	106922650	106934808	0.027
chr14	107004951	107044150	0.0391
chr14	107023151	107023282	0.0505
chr14	107048547	107169957	0.0057
chr14	107082820	107098932	0.0128
chr14	107082841	107099536	0.0391
chr14	107088127	107088788	0.0429
chr14	107095651	107131937	0.0088
chr14	107093309	107128955	0.019
chr14	107125339	107137491	0.0101
chr14	107140206	107180294	0.0163
chr14	107147166	107167986	0.2959
chr14	107147166	107171776	0.008
chr14	107144078	107200888	0.0059
chr14	107165599	107174793	0.0236
chr14	107172848	107183396	0.0551
chr14	107173656	107175451	1
chr14	107173980	107174902	0.0065
chr14	107174390	107174931	0.5714
chr14	107217438	107222761	0.22
chr14	107273659	107289540	0.0125
chr15	20005872	20013742	0.0375
chr15	20031705	20039261	0.0062
chr15	20148742	20171284	0.087
chr15	20150052	20192007	0.0597
chr15	20155638	20215042	0.025
chr15	20175560	20218783	0.22
chr15	20197605	20215229	0.0746
chr15	20198525	20393992	0.0698
chr15	20016316	23487546	0.1436
chr15	20190829	23487534	0.0985
chr15	20198647	20303792	0.0078
chr15	20180945	20646685	0.0245
chr15	20203949	20893699	0.0061
chr15	20231906	20717374	0.0113
chr15	20306363	20371674	0.22
chr15	20329950	20360261	0.22
chr15	20016316	22456092	0.0618
chr15	20391462	20451400	1
chr15	20392821	20624194	0.0134
chr15	20392821	20609607	0.0061
chr15	20410455	20717374	0.008
chr15	20203949	22384989	0.0266
chr15	20427332	20537311	0.1923
chr15	20443805	20491139	0.0448
chr15	20506411	20529200	1
chr15	20488324	20646685	0.0325
chr15	20532605	20743947	0.0064
chr15	20556430	20646685	0.0052
chr15	20564575	20893699	0.0056
chr15	20578409	20588710	0.0098
chr15	20578292	20594965	0.0096
chr15	20577549	20646685	0.008
chr15	20585976	20625797	0.1797
chr15	20712616	20788253	0.22
chr15	20733561	20737057	0.0299
chr15	20556430	21351938	0.0735
chr15	20784398	20833669	0.0057
chr15	20789370	20804996	0.0488
chr15	20787808	21398778	0.2391
chr15	20830372	21033614	0.0896
chr15	20845493	20867075	0.9912
chr15	20945596	20946065	0.0148
chr15	21076261	21080854	0.0645
chr15	21066955	21200906	0.0571
chr15	21077038	21168392	0.0488
chr15	21033679	21283596	0.1493
chr15	21145101	21170901	0.2181
chr15	21163124	21166467	0.0161
chr15	21071443	22752697	0.0257
chr15	21199844	21201094	0.0571
chr15	21201952	21206392	0.0597
chr15	21205091	21233495	0.275
chr15	21241507	21302848	0.32
chr15	21255270	21282908	0.0299
chr15	21260580	21318987	0.0597
chr15	21129984	22751082	0.018
chr15	21286414	21313510	0.0299
chr15	21302848	21398778	0.26
chr15	21378771	21398778	0.0488
chr15	21398166	21398819	0.22
chr15	21902635	21941900	0.988
chr15	22004201	22013845	1
chr15	22007758	22086159	0.0086
chr15	22051853	22083657	1
chr15	22262143	22303930	0.0108
chr15	22262143	22297405	0.0057
chr15	22262185	22595595	0.0083
chr15	22262143	22783562	0.0803
chr15	22293731	22311474	0.0597
chr15	22295225	22352705	0.4995
chr15	22298024	22336889	0.013
chr15	22263557	22681250	0.07
chr15	22335394	22344577	0.3586
chr15	22335622	22345739	0.6485
chr15	22343890	22373354	0.7943
chr15	22352705	22480520	0.0144
chr15	22370110	22386000	0.085
chr15	22372936	22383193	0.3976
chr15	22375470	22452236	0.5019
chr15	22382136	22681064	0.008
chr15	22433226	22538714	0.1459
chr15	22504198	22551898	0.502
chr15	22565057	22595595	0.5022
chr15	22567550	22581058	0.0058
chr15	22578324	22596129	0.0071
chr15	22585162	22595769	0.0084
chr15	22675122	22683511	0.194
chr15	22673399	22683511	0.0068
chr15	22676801	22698899	0.0645
chr15	22815781	22834136	0.0448
chr15	22815781	22834809	0.4776
chr15	22882330	22885032	1
chr15	23066200	23066713	1
chr15	23066394	23066535	0.2095
chr15	23087375	23134244	0.0163
chr15	23090451	23147009	0.0088
chr15	23177653	23183052	0.0214
chr15	23175488	23217043	0.0091
chr15	23301664	23383610	0.0645
chr15	23368873	23377792	0.0299
chr15	23435096	23448423	1
chr15	23451873	23514813	0.0064
chr15	23452322	23514813	0.0091
chr15	23481563	23514513	0.0097
chr15	23496879	23514513	0.0131
chr15	23500057	23514813	0.0083
chr15	23564893	23643894	0.22
chr15	23615769	23697245	0.0074
chr15	23671297	23675418	0.7649
chr15	23671663	23673371	0.0104
chr15	23992001	23996044	0.081
chr15	24053386	24061838	0.028
chr15	24055214	24070162	0.0968
chr15	24206873	24207555	1
chr15	24340558	24515129	0.0074
chr15	24363484	24449968	0.0112
chr15	24396527	24401792	0.0121
chr15	24460794	24527473	0.0091
chr15	24485603	24519782	0.0149
chr15	24491743	24503660	0.0077
chr15	24506010	24546084	0.0091
chr15	24525937	24527797	0.011
chr15	24501399	24787678	0.0082
chr15	24501399	24801795	0.0141
chr15	24598185	24668007	0.0121
chr15	24610023	24651064	0.0072
chr15	24651186	24773647	0.0077
chr15	24641385	24727231	0.0904
chr15	24647131	24737266	0.0233
chr15	24609187	24829541	0.011
chr15	24672434	24733228	0.0273
chr15	24672043	24707317	0.0056
chr15	24719784	24745910	0.0056
chr15	24798621	24826995	0.0364
chr15	24813245	24823231	0.275
chr15	24839255	24839769	0.2083
chr15	25037837	25039372	0.0094
chr15	25106985	25109855	0.0552
chr15	25115681	25117753	0.009
chr15	25116085	25119694	0.5039
chr15	25332846	25333865	0.0085
chr15	25332118	25334091	0.0472
chr15	25332998	25334436	0.0129
chr15	25402007	25506579	0.0119
chr15	25415168	25432350	0.0216
chr15	25436527	25438628	0.0378
chr15	25463755	25467069	0.0534
chr15	25471649	25478249	0.0503
chr15	25931131	25932813	0.1618
chr15	25931082	25933094	0.4069
chr15	25931396	25932354	0.1834
chr15	26322622	26324195	0.0148
chr15	26746894	26752960	0.0588
chr15	26961852	26962365	0.0779
chr15	27021496	27021810	1
chr15	27028577	27030140	0.0057
chr15	27389501	27394582	0.0052
chr15	27402680	27410074	0.9853
chr15	27483242	27483346	0.0698
chr15	27633212	27633613	0.0161
chr15	27910813	27930055	0.0191
chr15	27919080	27929147	0.0365
chr15	28448292	28489804	0.1429
chr15	28635377	28659200	0.0968
chr15	28648412	28705151	0.28
chr15	28657670	28672277	0.25
chr15	28654623	28672277	0.0128
chr15	28701268	28712900	0.9944
chr15	28735872	28744273	0.1884
chr15	28736679	28744881	0.1642
chr15	28739054	28755506	0.0299
chr15	28829215	28910698	0.0645
chr15	28837049	28845496	0.0299
chr15	28840484	28842708	0.0299
chr15	28901560	28911002	0.0299
chr15	28902559	28910940	0.275
chr15	28937726	28939452	0.0417
chr15	29066328	29069747	0.0367
chr15	29345612	29347936	0.2537
chr15	29411289	29412094	0.0088
chr15	29900245	29902762	0.0207
chr15	29900493	29904017	0.0845
chr15	29911430	29913694	0.0059
chr15	30369914	30925593	0.0172
chr15	30390603	30427049	0.1194
chr15	30369914	31184303	0.0066
chr15	30369914	30900866	0.0904
chr15	30589797	30807930	0.0233
chr15	30590042	30734745	0.0273
chr15	30669534	30687417	0.0597
chr15	30670050	30727692	1
chr15	30820301	30834372	0.0645
chr15	30862412	30896026	0.0746
chr15	30943512	30989803	0.0073
chr15	30965910	30969638	0.0104
chr15	30971246	30974862	0.0199
chr15	31004217	31094725	0.0056
chr15	31013107	31019859	0.0117
chr15	31569991	31570585	0.0152
chr15	31616674	31621947	0.0255
chr15	31616674	31621038	0.0078
chr15	31618284	31620785	0.0117
chr15	31722967	31726100	0.0066
chr15	31775390	31776533	0.0208
chr15	31898697	32030945	0.998
chr15	31940542	32679617	0.0069
chr15	32291106	32291680	0.0052
chr15	32444256	32512220	0.007
chr15	32429855	32929852	0.0142
chr15	32504264	32512220	0.0261
chr15	32504264	32512220	0.0167
chr15	32503906	32521434	0.0337
chr15	32504264	32519739	0.0575
chr15	32508913	32516542	0.0136
chr15	32675039	32759268	0.0488
chr15	32698247	32739450	0.0299
chr15	32900308	32925402	0.0299
chr15	32901253	32925084	0.22
chr15	34200404	34200771	0.3342
chr15	34274901	34280506	0.0067
chr15	34562146	34562563	0.0226
chr15	34657736	34700792	0.0079
chr15	34658419	34877753	0.0096
chr15	34701346	34710742	0.3
chr15	34672745	34810088	0.0222
chr15	34672074	34862723	0.0899
chr15	34659974	34982384	0.0095
chr15	34722225	34877753	0.0485
chr15	34727472	34744090	0.225
chr15	34741742	34742029	0.368
chr15	34801001	34812000	0.1358
chr15	34846745	34853692	0.1647
chr15	34847568	34854889	0.1343
chr15	34919342	34987264	0.0075
chr15	34930563	34931268	0.0451
chr15	34930716	34931103	0.0301
chr15	35009012	35009368	0.404
chr15	35196780	35197905	0.0121
chr15	35528801	35536469	0.2972
chr15	35588977	35589260	0.1105
chr15	36087560	36088585	0.0121
chr15	36160039	36162775	0.2383
chr15	36954314	36955086	0.2165
chr15	37386201	37394992	0.1316
chr15	38104392	38105107	0.0309
chr15	38267555	38268321	0.0492
chr15	39266823	39267554	0.0058
chr15	39266999	39267370	0.4141
chr15	39281477	39281907	0.0206
chr15	39371768	39374108	0.1427
chr15	39372385	39373410	0.2835
chr15	39372403	39374094	0.4418
chr15	39372596	39373276	0.026
chr15	39520088	39520457	0.6604
chr15	39525848	39526509	0.0183
chr15	39744277	39744981	0.6784
chr15	39744272	39748389	0.016
chr15	40329808	40329882	0.0206
chr15	40821791	40823633	0.0406
chr15	41464984	41465818	0.0114
chr15	41590328	41599200	1
chr15	41603984	41604500	0.0918
chr15	41865306	41870188	0.0127
chr15	42017665	42018167	0.0483
chr15	42389089	42392375	0.0059
chr15	42403401	42409178	0.0107
chr15	42421394	42433859	0.0066
chr15	42585659	42587277	0.0383
chr15	42720998	42723644	0.0105
chr15	42782263	42782833	0.0054
chr15	43093359	43093527	0.0198
chr15	43468781	43470389	0.0086
chr15	43660425	43660785	0.2424
chr15	43845410	44024490	0.0067
chr15	43834318	43938806	0.0107
chr15	43892841	43896447	0.0148
chr15	43920961	43947721	0.0167
chr15	43914749	44040886	0.0098
chr15	44122330	44123598	0.0105
chr15	44136873	44139682	0.0438
chr15	44136482	44138886	0.2683
chr15	44137459	44138845	0.0606
chr15	44137651	44138492	0.0597
chr15	44578471	44578860	0.0933
chr15	44993157	44996554	0.0105
chr15	45068742	45069086	0.0626
chr15	45109276	45122696	0.0326
chr15	45120047	45120640	0.0217
chr15	45153501	45160651	0.0717
chr15	45216037	45239324	0.0266
chr15	45225257	45242005	0.0052
chr15	45252965	45263276	0.0072
chr15	45317368	45328666	0.2796
chr15	45318919	45323985	0.3881
chr15	45519569	45521540	0.0398
chr15	45569842	45570398	0.0515
chr15	45570041	45570299	0.2551
chr15	46067771	46068512	0.0052
chr15	46067943	46068340	0.65
chr15	46254568	46258292	0.0687
chr15	46860529	46861253	0.2813
chr15	46860529	46861219	0.4149
chr15	47058448	47063572	0.0176
chr15	47242755	47243873	0.0059
chr15	47336123	47396555	0.24
chr15	47513628	47522000	0.007
chr15	47520073	47520336	0.0209
chr15	47720366	47721056	0.0408
chr15	47720612	47720878	0.3373
chr15	48207005	48215337	0.0257
chr15	48260682	48266515	0.0191
chr15	48550158	48550636	0.0751
chr15	49184178	49187845	0.0052
chr15	49544776	49548061	0.1954
chr15	50153062	50153499	0.0206
chr15	50632768	50633440	0.2062
chr15	50747025	50747704	0.0858
chr15	50787234	50787921	0.2268
chr15	50921335	50921831	0.0339
chr15	50946376	50947472	0.0138
chr15	51518854	51519954	0.0058
chr15	51897512	51898316	0.3242
chr15	52265735	52273308	0.0086
chr15	52355531	52356326	0.0309
chr15	52388074	52389681	0.1399
chr15	52525172	52525538	0.2525
chr15	52889140	52889613	0.1031
chr15	53231257	53231704	0.0206
chr15	53545654	53546482	0.0059
chr15	53880517	53881831	0.006
chr15	54196492	54204264	0.01
chr15	54199145	54204746	0.1227
chr15	54199852	54202592	0.0541
chr15	54385987	54386431	0.0206
chr15	54540551	54541009	0.0206
chr15	54890805	54893301	0.0079
chr15	55217895	55225403	0.0969
chr15	55429812	55430317	0.0266
chr15	55655372	55658468	0.0436
chr15	55655391	55657061	0.0988
chr15	56447941	56448915	0.009
chr15	56529048	56532381	0.0054
chr15	56659709	56897412	0.1818
chr15	56705608	56715035	0.0218
chr15	56781959	56802000	0.0523
chr15	56789804	56792669	0.0371
chr15	56789455	56799807	0.0419
chr15	56790080	56795798	0.0115
chr15	56966883	56968283	0.0056
chr15	57462822	57463054	0.0167
chr15	57587000	57587889	0.0593
chr15	57980516	57980605	0.0206
chr15	58281018	58282454	0.0206
chr15	58281776	58282577	0.0619
chr15	58282103	58282227	0.0069
chr15	58596474	58596831	0.5152
chr15	58776323	58777815	0.135
chr15	58912675	58913380	0.0116
chr15	58912829	58913191	0.2859
chr15	59712897	59713229	0.3131
chr15	61108541	61108893	0.1443
chr15	61679072	61702779	0.0065
chr15	61688151	61698470	0.0092
